,word
19027,好看
19028,真的
19029,不愧
19030,法兰西
19031,之光
19032,记得
19033,幼年
19034,深夜
19035,一样
19036,这样
19037,世界名著
19038,狂风暴雨
19039,般
19040,席卷
19041,整个
19042,心
19043,人性
19044,刻画
19045,心理
19046,深入
19047,善恶
19048,对照
19049,神圣
19050,人性
19051,光辉
19052,人物
19053,命运
19054,悲惨
19055,统统
19056,浮现
19057,眼前
19058,所有人
19059, 
19060,情节
19061,一种
19062,叫
19063,无法
19064,评论
19065,写
19066,得
19067,好
19068,无法
19069,评论
19070,仿佛
19071,法国
19072,某个
19073,时刻
19074,历史
19075,一遍
19076,关于
19077,贯穿
19078,全文
19079,主角
19080,冉阿让
19081,实际上
19082,富有
19083,心里
19084,富有
19085,渴望
19086,爱
19087,害怕
19088,爱
19089,习惯
19090,黑暗
19091,穿梭
19092,每
19093,一次
19094,光明
19095,到来
19096,觉得
19097,自己
19098,不配
19099,拥有
19100,苦
19101, 
19102,雨果
19103,情节
19104,各种
19105,巧合
19106,情节
19107,设计
19108,很妙
19109,只是
19110,夹带
19111,私货
19112,实在
19113,太多
19114,根本
19115,没
19116,办法
19117,沉浸
19118,式
19119,阅读
19120,一读
19121,精彩
19122,部分
19123,就要
19124,加入
19125,一点
19126,知识
19127,简单
19128,聊
19129,几句
19130,题外
19131,的话
19132,几页
19133,历史
19134,谈个
19135,清楚
19136,再
19137,一遍
19138,的话
19139,才
19140,耐心
19141,仔细
19142,雨果
19143,先生
19144,这些
19145,私货
19146,不过
19147,雨果
19148,写
19149,巴黎
19150,总
19151,有种
19152, 
19153,雨果
19154,情节
19155,各种
19156,巧合
19157,情节
19158,设计
19159,很妙
19160,只是
19161,夹带
19162,私货
19163,实在
19164,太多
19165,根本
19166,没
19167,办法
19168,沉浸
19169,式
19170,阅读
19171,一读
19172,精彩
19173,部分
19174,就要
19175,加入
19176,一点
19177,知识
19178,简单
19179,聊
19180,几句
19181,题外
19182,的话
19183,几页
19184,历史
19185,谈个
19186,清楚
19187,再
19188,一遍
19189,的话
19190,才
19191,耐心
19192,仔细
19193,雨果
19194,先生
19195,这些
19196,私货
19197,不过
19198,雨果
19199,写
19200,巴黎
19201,总
19202,有种
19203, 
19204,雨果
19205,情节
19206,各种
19207,巧合
19208,情节
19209,设计
19210,很妙
19211,只是
19212,夹带
19213,私货
19214,实在
19215,太多
19216,根本
19217,没
19218,办法
19219,沉浸
19220,式
19221,阅读
19222,一读
19223,精彩
19224,部分
19225,就要
19226,加入
19227,一点
19228,知识
19229,简单
19230,聊
19231,几句
19232,题外
19233,的话
19234,几页
19235,历史
19236,谈个
19237,清楚
19238,再
19239,一遍
19240,的话
19241,才
19242,耐心
19243,仔细
19244,雨果
19245,先生
19246,这些
19247,私货
19248,不过
19249,雨果
19250,写
19251,巴黎
19252,总
19253,有种
19254, 
19255,同事
19256,知道
19257,哪
19258,淘来
19259,老版
19260,书页
19261,轻薄
19262,泛黄
19263,脆得
19264,像
19265,小心
19266,碎裂
19267,一连
19268,五本读
19269,下来
19270,历时
19271,大半年
19272,正值
19273,自己
19274,处于
19275,人生
19276,昏暗
19277,时刻
19278,多少
19279,痛苦
19280,无助
19281,内心
19282,无数次
19283,命运
19284,残酷
19285,人心
19286,阴暗
19287,咆哮
19288,人前
19289,只能
19290,日渐
19291,麻木
19292,冷淡
19293,沉默
19294,无言
19295,中年期
19296,已然
19297,来到
19298,读书
19299,宁神静
19300,气
19301,可书中
19302,晦涩
19303, 
19304,情节
19305,肯定
19306,慕名
19307,去
19308,结果
19309,失望
19310,自然
19311,抱
19312,拜读
19313,心态
19314,去
19315,但是
19316,三章
19317,连
19318,对白
19319,写
19320,明白
19321,场景
19322,刻画
19323,张力
19324,大段
19325,大段
19326,白描
19327,情节
19328,更是
19329,拖沓
19330,关系
19331,不够
19332,充实
19333,当
19334,散文
19335,呢
19336,不够
19337,真诚
19338,故事
19339,编
19340,当
19341,呢
19342,情节
19343,太
19344,拖沓
19345,甚至
19346,可以
19347, 
19348,以前
19349,巴黎圣母院
19350,超爱
19351,这本
19352,大部头
19353,刚看
19354,开头
19355,一点
19356,时
19357,一直
19358,讲
19359,宗教
19360,政治
19361,法律
19362,城市
19363,伦理
19364,比较
19365,肤浅
19366,吧
19367,得
19368,有点
19369,枯燥
19370,进度
19371,很慢
19372,但是
19373,越
19374,后面
19375,越是
19376,得
19377,停不下来
19378,雨果
19379,处理
19380,情节
19381,太
19382,巧妙
19383,拿
19384,德纳
19385,第
19386,撕
19387,马吕斯
19388,衣服
19389,一角
19390,细节
19391,来说
19392, 
19393,汤姆
19394,霍伯
19395,电影版
19396,十几年
19397,前
19398,事情
19399,当时
19400,读过
19401,原著
19402,大约
19403,三十分钟
19404,前后
19405,睡着
19406,原著
19407,想起
19408,回事
19409,重新
19410,电影
19411,很多
19412,镜头
19413,确实
19414,能
19415,勾起
19416,阅读
19417,情绪
19418,感动
19419,电影
19420,像
19421,小学生
19422,常
19423,做
19424,缩写
19425,练习
19426,省略
19427,所有
19428,铺垫
19429,只
19430,剩
19431,赤裸
19432,剧情
19433,于是
19434,这根
19435,长长的
19436,轴
19437, 
19438,这是
19439,关于
19440,救赎
19441,爱
19442,传承
19443,故事
19444,书写
19445,很长
19446,感觉
19447,雨果
19448,是不是
19449,为了
19450,混
19451,稿费
19452,凑
19453,这么
19454,多字
19455,中间
19456,跳过
19457,很多
19458,章
19459,纸质
19460,电子
19461,结合
19462,不管
19463,仍然
19464,一本
19465,引人深思
19466,好书
19467,主教
19468,米里
19469,哀
19470,爱
19471,爱
19472,感化
19473,苦
19474,劳役
19475,冉阿让
19476,成为
19477,那个
19478,黑暗时代
19479,点点
19480,星光
19481,冉阿让
19482,去
19483,检察院
19484,自爆
19485,独白
19486, 
19487,情节
19488,谁
19489,能
19490,想到
19491,埃波妮
19492,珂
19493,赛特
19494,恶毒
19495,姐姐
19496,之一
19497,以为
19498,龙套
19499,角色
19500,为了
19501,心上人
19502,马吕斯
19503,成
19504,珂
19505,赛特
19506,爱情
19507,守护神
19508,马吕斯
19509,带给
19510,珂
19511,赛特
19512,珂
19513,赛特
19514,家
19515,她
19516,父亲
19517,抢劫
19518,时
19519,她
19520,死
19521,相
19522,拼
19523,当
19524,马吕斯
19525,枪
19526,瞄准
19527,时
19528,她
19529,挡
19530,致命
19531,一击
19532,听
19533,马里
19534,尤斯
19535,先生
19536,想
19537,有点
19538,爱上
19539,您
19540,谁
19541,能
19542,想到
19543, 
19544,悲惨世界
19545,法国
19546,文豪
19547,维克多
19548,雨果
19549,创作
19550,鸿篇巨著
19551,通过
19552,精心
19553,描绘
19554,法国
19555,大革命
19556,时期
19557,社会
19558,现实
19559,细致入微
19560,笔触
19561,揭示
19562,人性
19563,复杂
19564,社会
19565,多元
19566,翻开
19567,潘丽珍
19568,老师
19569,译本
19570,脑海
19571,冒
19572,出
19573,第一个
19574,为什么
19575,不是
19576,冉
19577,•
19578,阿让
19579,成长
19580,过程
19581,接触
19582,关于
19583,悲惨世界
19584,内
19585, 
19586,情节
19587,不是
19588,知晓
19589,鼎鼎大名
19590,雨果
19591,当然
19592,曾
19593,听闻
19594,悲惨世界
19595,但是
19596,真正
19597,下定决心
19598,打开
19599,皇皇
19600,巨著
19601,一条
19602,豆瓣
19603,短评
19604,来自
19605,@
19606,孤灯
19607,映雪
19608,）
19609,法国
19610,小说家
19611,作品
19612,如果
19613,只够
19614,一本
19615,我会
19616,选
19617,加缪
19618,局外人
19619,如果
19620,能够
19621,多读
19622,一本
19623,轮
19624,悲惨世界
19625,像
19626,这种
19627,来自
19628,非
19629,专家学者
19630,文学批评
19631, 
19632,读过
19633,已经
19634,快
19635,30
19636,大致
19637,内容
19638,已经
19639,差不多
19640,完全
19641,忘记
19642,一件
19643,事
19644,仍然
19645,清晰
19646,心灵
19647,一种
19648,深刻
19649,影响
19650,留下
19651,一道
19652,至今
19653,修复
19654,痕
19655,所谓
19656,伤痕
19657,文学
19658,读过
19659,一些
19660,现在
19661,连
19662,书名
19663,记得
19664,几乎
19665,留下
19666,任何
19667,痕
19668,伤痕
19669,大概
19670,仅仅
19671,作者
19672,社会
19673,偶然
19674, 
19675,北京日报
19676,出版社
19677,以下
19678,2023
19679,1
19680,月
19681,3
19682,日写
19683,感想
19684,悲惨世界
19685,北京日报
19686,出版社
19687,出版
19688,觉得
19689,les
19690,miserables
19691,翻译成
19692,悲惨世界
19693,好
19694,厉害
19695,译序
19696,悲惨世界
19697,称为
19698,厚重
19699,人类
19700,苦难
19701,百科全书
19702,觉得
19703,主人公
19704,冉阿让
19705,19
19706,只
19707,偷
19708,一块
19709,面包
19710,然后
19711,出狱
19712, 
19713,死
19714,犹如
19715,昼去
19716,夜来
19717,普普通通
19718,自然而然
19719,悲惨世界
19720,文
19721,/
19722,苇眉儿
19723,悲惨世界
19724,后浪
19725,插图
19726,珍藏版
19727,）
19728,实不相瞒
19729,耗尽
19730,心血
19731,精力
19732,年前
19733,前后
19734,跨越
19735,两年
19736,实际上
19737,用
19738,差不多
19739,一个月
19740,吧
19741,有时
19742,自己
19743,想
19744,眼下
19745,物欲横流
19746,世界
19747,金钱
19748,蒙蔽
19749,双眼
19750,世人
19751, 
19752,您
19753,出来
19754,地方
19755,的确
19756,悲惨
19757,如果
19758,您
19759,带
19760,人类
19761,仇恨
19762,愤怒
19763,走出
19764,那个
19765,痛苦
19766,地方
19767,您
19768,值得
19769,可怜
19770,若
19771,怀着
19772,仁慈
19773,愉快
19774,平和
19775,想法
19776,出来
19777,您
19778,比
19779,任何人
19780,更
19781,可贵
19782,经典
19783,名著
19784,魅力
19785,经久不衰
19786,多年
19787,前读
19788,巴黎
19789,圣
19790,母院
19791,依然
19792,印象
19793,深刻
19794,这套
19795,后浪
19796,插图
19797,珍藏版
19798,悲惨世界
19799, 
19800,23
19801,8
19802,月
19803,24
19804,2
19805,月
19806,19
19807,日晚
19808,六点半
19809,今天
19810,现在
19811,整整
19812,半年
19813,才
19814,断断续续
19815,很多
19816,想
19817,知道
19818,什么
19819,地方
19820,说起
19821,有时
19822,想到
19823,然后
19824,读着
19825,忘记
19826,虽然
19827,雨果
19828,第一本
19829,作品
19830,依然
19831,自大
19832,以为
19833,自己
19834,艺术
19835,有着
19836,某种
19837,见微知著
19838,能力
19839,存在
19840,音乐
19841,电影
19842, 
19843,悲惨世界
19844,不愧
19845,评价
19846,史诗
19847,巨著
19848,生动
19849,地
19850,展示
19851,19
19852,世纪
19853,上半叶
19854,时期
19855,法国人
19856,生活
19857,图景
19858,描绘
19859,一群
19860,爱恨
19861,情仇
19862,圣人
19863,苦役
19864,犯
19865,冉阿让
19866,美丽
19867,可怜
19868,方汀
19869,严守
19870,职责
19871,沙威
19872,卑微
19873,勇敢
19874,艾
19875,潘妮
19876,摇摆
19877,热血
19878,马吕斯
19879,可爱
19880,圣洁
19881,珂
19882,赛特
19883,雨果
19884,笔下
19885,栩栩如生
19886,他们
19887,故事
19888,仿佛
19889,真实
19890, 
19891,主角
19892,巴黎
19893,人民
19894,告别
19895,悲惨世界
19896,走向
19897,幸福
19898,共和
19899,恢宏
19900,大
19901,历史观
19902,惨烈
19903,共和
19904,革命
19905,再
19906,加上
19907,巴黎圣母院
19908,构成
19909,巴黎
19910,百科全书
19911,甚至
19912,详细
19913,写
19914,下水道
19915,这一
19916,城市
19917,良心
19918,原来
19919,词
19920,是从
19921,这里
19922,）
19923,书中
19924,大量
19925,心理
19926,描写
19927,长篇
19928,话剧
19929,式
19930,对话
19931,陀
19932,思妥
19933,耶夫斯基
19934, 
19935,情节
19936,人生
19937,最大
19938,幸福
19939,确信
19940,有人
19941,爱
19942,有人
19943,爱
19944,或者
19945,更
19946,确切的说
19947,尽管
19948,仍然
19949,有人
19950,爱
19951,悲惨世界
19952,表达
19953,上帝
19954,人类
19955,之爱
19956,伟大
19957,艺术品
19958,被誉为
19959,世界
19960,文学史
19961,巅峰
19962,之一
19963,法国
19964,文学
19965,巨匠
19966,维克多
19967,雨果
19968,浪漫主义
19969,文学
19970,重要
19971,代表作
19972,气势磅礴
19973,人类
19974,苦难
19975, 
19976,喜欢
19977,选择
19978,一本
19979,大部头
19980,经典
19981,跨年
19982,大部头
19983,一般
19984,比较
19985,长
19986,一段时间
19987,选择
19988,年末
19989,开始
19990,一年
19991,年初
19992,结束
19993,不仅
19994,两个
19995,年份
19996,连贯性
19997,可以
19998,获得
19999,年初
20000,啃
20001,一本
20002,大书
20003,满足
20004,兴奋
20005,感
20006,2022
20007,年末
20008,选择
20009,托
20010,老
20011,战争
20012,和平
20013,2023
20014,年底
20015,选择
20016,雨果
20017,悲惨世界
20018, 
20019,理科生
20020,不太
20021,喜欢
20022,文学
20023,著作
20024,所以
20025,类书籍
20026,比较
20027,晚
20028,文学
20029,启蒙
20030,比较
20031,晚
20032,有时候
20033,太
20034,懂
20035,直觉
20036,长篇小说
20037,了解
20038,故事
20039,像
20040,高中
20041,时
20042,百年孤独
20043,始终
20044,觉得
20045,自己
20046,读懂
20047,但是
20048,每每
20049,想
20050,感觉
20051,读懂
20052,似的
20053,最近
20054,闲暇
20055,日
20056,陆陆续续
20057,悲惨世界
20058,大卫
20059,*
20060, 
20061,情节
20062,悲惨世界
20063,故事
20064,讲述
20065,社会底层
20066,人物
20067,.
20068,瓦
20069,悲惨
20070,人生
20071,遭遇
20072,主人公
20073,一生
20074,所
20075,经历
20076,事件
20077,遇见
20078,各色
20079,人物
20080,展现
20081,十九世纪
20082,法国
20083,动荡
20084,局势
20085,深刻
20086,揭露
20087,那个
20088,时代
20089,三大
20090,社会
20091,男人
20092,因
20093,贫困
20094,沉沦
20095,女人
20096,因
20097,饥饿
20098,堕落
20099,儿童
20100,因
20101,黑暗
20102,愚蒙
20103,作者
20104,维克多
20105,.
20106,雨果
20107,法国
20108,浪漫主义
20109,作家
20110,法国
20111, 
20112,:
20113,冉阿让
20114,家里
20115,偷
20116,一块
20117,面包
20118,背上
20119,一辈子
20120,苦役
20121,犯
20122,罪名
20123,马吕斯
20124,穷困潦倒
20125,卖
20126,自己
20127,衣服
20128,怀表
20129,其他
20130,行头
20131,取得
20132,什么
20133,标志性
20134,进步
20135,资格
20136,评判
20137,冉阿让
20138,冉阿让
20139,主动
20140,得
20141,帮助
20142,全世界
20143,所有
20144,不求
20145,回报
20146,唯一
20147,苦
20148,自己
20149,谩骂
20150,嫌弃
20151,污蔑
20152,孤独
20153,终老
20154,像
20155,太阳
20156, 
20157,现在
20158,世代
20159,还有
20160,悲惨世界
20161,需要
20162,吗
20163,雨果
20164,:
20165,只要
20166,本世纪
20167,三大
20168,男人
20169,因
20170,穷困
20171,道德败坏
20172,女人
20173,因
20174,饥饿
20175,生活
20176,堕落
20177,儿童
20178,因
20179,黑暗
20180,身体
20181,孱弱
20182,全部
20183,解决
20184,只要
20185,一些
20186,地区
20187,产生
20188,社会
20189,压抑
20190,换句话说
20191,即
20192,更
20193,广泛
20194,意义
20195,来看
20196,只要
20197,世界
20198,存在
20199,愚昧
20200, 
20201,平静
20202,总有
20203,什么
20204,奔
20205,发而出
20206,无处
20207,呐喊
20208,形容
20209,感受
20210,呢
20211,瓦
20212,伟大
20213,敬佩
20214,吗
20215,但用
20216,现代
20217,眼光
20218,去
20219,那种
20220,几乎
20221,自我
20222,伟大
20223,显得
20224,有些
20225,愚昧
20226,为雅
20227,韦尔
20228,恪尽职守
20229,赞赏
20230,吗
20231,坚定
20232,信奉
20233,所谓
20234,法律
20235,只
20236,相信
20237,自己
20238,眼见
20239,判定
20240,好坏不分
20241,为芳
20242,汀
20243,爱
20244,不得
20245,所
20246,惋
20247, 
20248,情节
20249,悲惨世界
20250,法国
20251,文豪
20252,雨果
20253,传世之作
20254,历时
20255,十七年
20256,创作
20257,完成
20258,首次
20259,于
20260,1862
20261,发表
20262,经典之作
20263,插图
20264,珍藏版
20265,1867
20266,问世
20267,曾
20268,获得
20269,凡
20270,高
20271,盛赞
20272,当
20273,能够
20274,呈现
20275,悲惨世界
20276,时
20277,布里
20278,翁
20279,已
20280,无人
20281,超越
20282,做到
20283,作品
20284,丰富
20285,内容
20286,独特
20287,人物形象
20288,深沉
20289,社会
20290,意
20291, 
20292,情节
20293,作者
20294,自己
20295,价值观
20296,自信
20297,而且
20298,积极
20299,很少
20300,见
20301,感觉
20302,古今
20303,大部分
20304,文学
20305,但凡
20306,言及
20307,命运
20308,其所
20309,持有
20310,乐观
20311,大都
20312,消极
20313,意味
20314,旨在
20315,大彻大悟
20316,苦难
20317,安之若素
20318,意图
20319,想
20320,明白
20321,能够
20322,死前
20323,活着
20324,雨果
20325,不同
20326,彻头彻尾
20327,积极
20328,主义者
20329,笔下
20330,苦难
20331,总是
20332,带
20333,积极向上
20334,意味
20335,无论怎样
20336,地极
20337, 
20338,2023.12
20339,.
20340,23
20341,完结
20342,昨天
20343,之前
20344,想
20345,一生
20346,悲剧
20347,是因为
20348,偷窃
20349,一块
20350,面包
20351,开始
20352,如果
20353,社会
20354,好
20355,不会
20356,发生
20357,这样
20358,事
20359,如果
20360,不会
20361,挣不来
20362,钱
20363,可以
20364,买
20365,食物
20366,如果
20367,买
20368,得到
20369,食物
20370,不会
20371,饿到
20372,去
20373,偷窃
20374,如果
20375,偷窃
20376,不会
20377, 
20378,1
20379,）
20380,个体
20381,命运
20382,无法
20383,挣脱
20384,社会
20385,命运
20386,关于
20387,芳汀
20388,她
20389,比
20390,任何人
20391,圣洁
20392,她
20393,能
20394,打动
20395,一颗
20396,花岗岩
20397,心
20398,然而
20399,一颗
20400,木头
20401,心
20402,不会
20403,软
20404,最高
20405,法律
20406,良心
20407,2
20408,）
20409,雨果
20410,笔下
20411,爱情
20412,语言
20413,颤抖
20414,酥软
20415,狂喜
20416,狂
20417,跳
20418,诱惑
20419,战栗
20420,幻境
20421,燃烧
20422,光亮
20423,芳香
20424,贪恋
20425,瘫倒
20426,温情
20427,心醉
20428,神迷
20429,潮湿
20430, 
20431,情节
20432,第一册
20433,忍
20434,第一卷
20435,整整
20436,70
20437,页
20438,啰
20439,哩
20440,巴嗦
20441,折磨
20442,快
20443,放弃
20444,终于
20445,冉阿让
20446,登场
20447,-_-
20448,故事
20449,才
20450,开始
20451,进入
20452,正题
20453,~
20454,啊啊啊
20455,啊
20456,૧
20457,●
20458,´
20459,৺
20460,`
20461,●
20462,૭
20463,世界名著
20464,一种
20465,吸引力
20466,翻开
20467,第一页
20468,开始
20469,停不下来
20470,优秀
20471,讲故事
20472,同时
20473,告诉
20474,一种
20475,道理
20476,一种
20477,哲思
20478,首先
20479, 
20480,芳汀
20481,孤儿
20482,为了
20483,解决
20484,温饱
20485,上班
20486,什么
20487,懂
20488,花花公子
20489,哄骗
20490,失身
20491,有孕
20492,如果说
20493,德伯
20494,家
20495,苔丝
20496,提醒
20497,权衡
20498,爱情
20499,真实
20500,谎言
20501,悲惨世界
20502,无疑
20503,提醒
20504,关注
20505,责任
20506,现实
20507,养育
20508,子女
20509,艰辛
20510,生活
20511,压力
20512,黑暗
20513,远远
20514,不是
20515,「
20516,责任
20517,」
20518,两个
20519,字
20520,可以
20521,一笔
20522,代过
20523,爱
20524,解决
20525,一切
20526, 
20527,作家
20528,迟子
20529,建说
20530,爱
20531,文学
20532,等于
20533,黑暗
20534,拥有
20535,一盏
20536,明灯
20537,生命
20538,便
20539,因
20540,盏
20541,明灯
20542,点亮
20543,我常想
20544,若
20545,更
20546,生命
20547,因
20548,文学
20549,点亮
20550,那该
20551,好
20552,不如
20553,陪
20554,文学
20555,吧
20556,今天
20557,陪读
20558,第
20559,13
20560,期
20561,陪
20562,维克多
20563,.
20564,雨果
20565,长篇
20566,巨著
20567,悲惨世界
20568,继续
20569,第
20570,3
20571,本
20572,文学
20573,共读
20574, 
20575,作家
20576,迟子
20577,建说
20578,爱
20579,文学
20580,等于
20581,黑暗
20582,拥有
20583,一盏
20584,明灯
20585,生命
20586,便
20587,因
20588,盏
20589,明灯
20590,点亮
20591,我常想
20592,若
20593,更
20594,生命
20595,因
20596,文学
20597,点亮
20598,那该
20599,好
20600,不如
20601,陪
20602,文学
20603,吧
20604,今天
20605,陪读
20606,第
20607,12
20608,期
20609,陪
20610,维克多
20611,.
20612,雨果
20613,长篇
20614,巨著
20615,悲惨世界
20616,继续
20617,第
20618,3
20619,本
20620,文学
20621,共读
20622, 
20623,作家
20624,迟子
20625,建说
20626,爱
20627,文学
20628,等于
20629,黑暗
20630,拥有
20631,一盏
20632,明灯
20633,生命
20634,便
20635,因
20636,盏
20637,明灯
20638,点亮
20639,我常想
20640,若
20641,更
20642,生命
20643,因
20644,文学
20645,点亮
20646,那该
20647,好
20648,不如
20649,陪
20650,文学
20651,吧
20652,今天
20653,陪读
20654,第
20655,11
20656,期
20657,陪
20658,维克多
20659,.
20660,雨果
20661,长篇
20662,巨著
20663,悲惨世界
20664,继续
20665,第
20666,3
20667,本
20668,文学
20669,共读
20670, 
20671,作家
20672,迟子
20673,建说
20674,爱
20675,文学
20676,等于
20677,黑暗
20678,拥有
20679,一盏
20680,明灯
20681,生命
20682,便
20683,因
20684,盏
20685,明灯
20686,点亮
20687,我常想
20688,若
20689,更
20690,生命
20691,因
20692,文学
20693,点亮
20694,那该
20695,好
20696,不如
20697,陪
20698,文学
20699,吧
20700,今天
20701,陪读
20702,第
20703,10
20704,期
20705,陪
20706,维克多
20707,.
20708,雨果
20709,长篇
20710,巨著
20711,悲惨世界
20712,继续
20713,第
20714,3
20715,本
20716,文学
20717,共读
20718, 
20719,作家
20720,迟子
20721,建说
20722,爱
20723,文学
20724,等于
20725,黑暗
20726,拥有
20727,一盏
20728,明灯
20729,生命
20730,便
20731,因
20732,盏
20733,明灯
20734,点亮
20735,我常想
20736,若
20737,更
20738,生命
20739,因
20740,文学
20741,点亮
20742,那该
20743,好
20744,不如
20745,陪
20746,文学
20747,吧
20748,今天
20749,陪读
20750,第
20751,8
20752,期
20753,陪
20754,维克多
20755,.
20756,雨果
20757,长篇
20758,巨著
20759,悲惨世界
20760,继续
20761,第
20762,3
20763,本
20764,文学
20765,共读
20766, 
20767,作家
20768,迟子
20769,建说
20770,爱
20771,文学
20772,等于
20773,黑暗
20774,拥有
20775,一盏
20776,明灯
20777,生命
20778,便
20779,因
20780,盏
20781,明灯
20782,点亮
20783,我常想
20784,若
20785,更
20786,生命
20787,因
20788,文学
20789,点亮
20790,那该
20791,好
20792,不如
20793,陪
20794,文学
20795,吧
20796,今天
20797,陪读
20798,第
20799,7
20800,期
20801,陪
20802,维克多
20803,.
20804,雨果
20805,长篇
20806,巨著
20807,悲惨世界
20808,继续
20809,第
20810,3
20811,本
20812,文学
20813,共读
20814, 
20815,作家
20816,迟子
20817,建说
20818,爱
20819,文学
20820,等于
20821,黑暗
20822,拥有
20823,一盏
20824,明灯
20825,生命
20826,便
20827,因
20828,盏
20829,明灯
20830,点亮
20831,我常想
20832,若
20833,更
20834,生命
20835,因
20836,文学
20837,点亮
20838,那该
20839,好
20840,不如
20841,陪
20842,文学
20843,吧
20844,今天
20845,陪读
20846,第
20847,6
20848,期
20849,陪
20850,维克多
20851,.
20852,雨果
20853,长篇
20854,巨著
20855,悲惨世界
20856,继续
20857,第
20858,3
20859,本
20860,文学
20861,共读
20862, 
20863,人们
20864,天明
20865,走
20866,起
20867,辛辛苦苦
20868,长途跋涉
20869,一整天
20870,直走
20871,天黑
20872,跟着
20873,米拉波
20874,赶
20875,第一
20876,程
20877,跟着
20878,罗伯斯庇
20879,尔
20880,赶
20881,第二
20882,程
20883,跟着
20884,波拿巴
20885,赶
20886,第三
20887,程
20888,大家
20889,全
20890,精疲力竭
20891,人人
20892,希望
20893,一张
20894,床
20895,七月
20896,革命
20897,人权
20898,粉碎
20899,事实
20900,胜利
20901,这是
20902,一种
20903,光辉灿烂
20904,东西
20905,一八
20906,三
20907,〇
20908,革命
20909,光芒
20910,是从
20911,这里
20912, 
20913,情节
20914,极其
20915,好
20916,极
20917,难读
20918,断断续续
20919,一年
20920,一年
20921,阅读
20922,量
20923,近
20924,十几年
20925,最低
20926,惭愧
20927,得
20928,初始
20929,中间
20930,尾声
20931,我读
20932,磕磕巴巴
20933,艰辛
20934,悲悯
20935,雨果
20936,跟陀陀
20937,很多
20938,地方
20939,相似
20940,历史学家
20941,己任
20942,讲述
20943,下层
20944,人民
20945,悲惨
20946,命运
20947,著作
20948,穷人
20949,悲惨
20950,史
20951,愿意
20952,缺少
20953, 
20954,悲惨世界
20955,第五部
20956,瓦
20957,叙述
20958,刑满释放
20959,犯
20960,瓦
20961,悲惨
20962,故事
20963,瓦
20964,饥饿
20965,所迫
20966,偷
20967,面包店
20968,一块
20969,面包
20970,蹲
20971,十九年
20972,苦役
20973,牢
20974,一块
20975,面包
20976,换来
20977,十九年
20978,苦役
20979,有些
20980,滑稽
20981,当时
20982,法国
20983,普通
20984,大众
20985,人生
20986,瓦
20987,刑满释放
20988,投宿
20989,迪涅
20990,遭
20991,众人
20992,拒绝
20993, 
20994,情节
20995,去
20996,敲
20997,扇门
20998,听到
20999,老太婆
21000,这句
21001,话
21002,瓦
21003,一头雾水
21004,读者
21005,心中
21006,早已
21007,懂
21008,悲惨世界
21009,时时
21010,抓住
21011,心
21012,世界
21013,残酷
21014,忍受
21015,世间
21016,种种
21017,不公
21018,黑暗
21019,偶尔
21020,能
21021,光亮
21022,善良
21023,召唤
21024,主角
21025,瓦
21026,无尽
21027,黑暗
21028,一丝
21029,光亮
21030,绝望
21031, 
21032,说实话
21033,知道
21034,该
21035,评论
21036,这本
21037,著作
21038,有太多
21039,的话
21040,想
21041,真正
21042,触摸
21043,不禁
21044,陷入
21045,长长的
21046,沉默
21047,该
21048,怎么
21049,来说
21050,经典
21051,经典
21052,呢
21053,也许
21054,什么
21055,毕竟
21056,所有人
21057,听
21058,太多人
21059,读过
21060,即使如此
21061,仍然
21062,还是
21063,想
21064,写下
21065,这些
21066,大部头
21067,藏
21068,久
21069,的话
21070,收到
21071,打开
21072,如此
21073,精美
21074, 
21075,好
21076,朋友
21077,大学
21078,快
21079,毕业
21080,准备考
21081,公
21082,同寝室
21083,另
21084,女孩
21085,报
21086,同一个
21087,岗位
21088,朋友
21089,没
21090,觉得
21091,什么
21092,只是
21093,全力以赴
21094,准备
21095,自己
21096,考试
21097,她
21098,发现自己
21099,好像
21100,孤立
21101,本来
21102,寝室
21103,有说有笑
21104,她
21105,回来
21106,鸦雀无声
21107,甚至
21108,她
21109,主动
21110,跟
21111,别人
21112,说话
21113,没人
21114,回应
21115,后来
21116,她
21117,慢慢
21118,回过
21119,味来
21120,原来
21121,另
21122,女孩
21123, 
21124,情节
21125,好
21126,朋友
21127,大学
21128,快
21129,毕业
21130,准备考
21131,公
21132,同寝室
21133,另
21134,女孩
21135,报
21136,同一个
21137,岗位
21138,朋友
21139,没
21140,觉得
21141,什么
21142,只是
21143,全力以赴
21144,准备
21145,自己
21146,考试
21147,她
21148,发现自己
21149,好像
21150,孤立
21151,本来
21152,寝室
21153,有说有笑
21154,她
21155,回来
21156,鸦雀无声
21157,甚至
21158,她
21159,主动
21160,跟
21161,别人
21162,说话
21163,没人
21164,回应
21165,后来
21166,她
21167,慢慢
21168,回过
21169,味来
21170,原来
21171,另
21172,女孩
21173, 
21174,最近
21175,几天
21176,重温
21177,雨果
21178,悲惨世界
21179,开篇
21180,注意
21181,后浪
21182,这一
21183,版本
21184,主角
21185,名字
21186,瓦
21187,不是
21188,之前
21189,熟知
21190,冉阿让
21191,这是
21192,翻译家
21193,潘丽珍
21194,埋下
21195,深意
21196,法语
21197,普通
21198,大众化
21199,名字
21200,而且
21201,鲜为人知
21202,瓦
21203,父亲
21204,母亲
21205,姐姐
21206,名字
21207, 
21208,悲惨
21209,善良
21210,瓦
